lead_time,days_in_waiting_list,adr,revenue,total_of_special_requests,booking_changes,is_canceled,customer_type_id,guest_type_id,hotel_id,arrival_date_id,nights_stayed_id,reservation_details_id,market_key,guests_info_id,reservation_status_id,deposit_type_id,primary_key
7,0,67.0,201.0,1,0,0,2,1,2,412,3,27,8,95308,1,1,95308
4,0,67.0,201.0,1,0,0,2,1,2,426,3,27,8,95309,1,1,95309
5,0,65.0,130.0,1,0,0,2,1,2,439,22,2,8,95310,1,1,95310
5,0,67.0,201.0,1,0,0,2,1,2,447,3,27,8,95311,1,1,95311
4,0,65.0,195.0,1,0,0,2,1,2,461,3,2,8,95312,1,1,95312
12,0,65.0,0.0,1,0,1,2,1,2,462,2,2,8,95313,3,1,95313
4,0,65.0,195.0,1,0,0,2,1,2,482,3,2,8,95314,1,1,95314
2,0,65.0,130.0,1,0,0,2,1,2,510,2,2,8,95315,1,1,95315
0,0,67.0,268.0,1,0,0,2,1,2,529,11,2,8,95316,1,1,95316
7,0,65.0,130.0,1,0,0,2,1,2,537,2,2,8,95317,1,1,95317
5,0,65.0,195.0,1,0,0,2,1,2,544,3,2,8,95318,1,1,95318
4,0,65.0,195.0,1,0,0,2,1,2,551,3,2,8,95319,1,1,95319
11,0,65.0,195.0,1,1,0,2,1,2,565,3,2,8,95320,1,1,95320
4,0,65.0,195.0,1,0,0,2,1,2,572,3,2,8,95321,1,1,95321
6,0,65.0,195.0,1,0,0,2,1,2,669,3,2,8,95322,1,1,95322
4,0,65.0,130.0,1,0,0,2,1,2,688,24,2,8,95323,1,1,95323
14,0,65.0,195.0,1,0,0,2,1,2,704,3,2,8,95324,1,1,95324
4,0,67.0,201.0,1,0,0,2,1,2,718,3,2,8,95325,1,1,95325
5,0,65.0,195.0,1,0,0,2,1,2,732,3,2,8,95326,1,1,95326
6,0,65.0,195.0,1,0,0,2,1,2,739,3,2,8,95327,1,1,95327
6,0,94.59,283.77,1,1,0,2,1,2,774,3,27,93,95328,1,1,95328
5,0,95.0,285.0,0,0,0,1,2,2,412,3,131,8,95329,1,1,95329
101,0,72.25,289.0,1,0,0,1,2,2,411,11,2,336,95330,1,1,95330
101,0,72.25,289.0,1,0,0,1,2,2,411,11,2,336,95331,1,1,95331
178,0,143.7,431.09999999999997,1,1,0,1,4,2,412,3,15,331,95332,1,1,95332
205,0,89.25,357.0,1,2,0,1,2,2,411,11,103,331,95333,1,1,95333
0,0,90.0,90.0,0,1,0,6,1,2,414,1,25,52,95334,1,1,95334
209,0,90.95,454.75,2,0,0,2,2,2,410,12,2,331,95335,1,1,95335
44,0,85.5,171.0,0,0,0,1,2,2,413,2,2,383,95336,1,1,95336
125,0,117.0,585.0,1,0,0,1,2,2,410,12,13,331,95337,1,1,95337
159,0,147.25,1030.75,1,1,0,1,3,2,408,7,25,337,95338,1,1,95338
224,0,90.95,454.75,1,1,0,1,2,2,410,12,2,331,95339,1,1,95339
164,0,145.8,291.6,2,1,0,1,4,2,413,2,2,217,95340,1,1,95340
154,0,95.4,190.8,0,0,0,1,2,2,413,2,2,331,95341,1,1,95341
154,0,109.8,219.6,0,0,0,1,2,2,413,2,2,331,95342,1,1,95342
154,0,100.8,201.6,0,0,0,1,2,2,413,2,2,331,95343,1,1,95343
3,0,179.0,179.0,1,0,0,1,4,2,414,1,15,1,95344,1,1,95344
11,0,155.0,155.0,1,0,0,1,2,2,414,1,13,331,95345,1,1,95345
181,0,85.5,85.5,0,0,0,1,2,2,414,1,255,331,95346,1,1,95346
32,0,182.95,548.8499999999999,2,2,0,1,5,2,412,3,24,337,95347,1,1,95347
4,0,149.0,149.0,1,1,0,1,2,2,414,1,55,331,95348,1,1,95348
4,0,149.0,149.0,1,1,0,1,2,2,414,1,55,331,95349,1,1,95349
114,0,72.25,289.0,0,0,0,2,2,2,411,11,2,130,95350,1,1,95350
154,0,100.8,201.6,0,0,0,1,1,2,413,2,2,331,95351,1,1,95351
178,0,127.93,511.72,2,0,0,1,4,2,411,11,2,331,95352,1,1,95352
157,0,75.27,376.34999999999997,0,0,0,1,2,2,410,12,2,334,95353,1,1,95353
157,0,75.27,376.34999999999997,0,0,0,1,2,2,410,12,2,334,95354,1,1,95354
31,0,209.20499999999998,209.20499999999998,1,0,0,1,12,2,414,1,12,217,95355,1,1,95355
211,0,77.03,231.09,0,0,0,2,2,2,412,3,2,333,95356,1,1,95356
210,0,180.9,180.9,2,0,0,2,12,2,414,1,24,1,95357,1,1,95357
178,0,106.0,424.0,0,1,0,6,1,2,411,11,6,8,95358,1,3,95358
1,0,99.33,198.66,1,0,0,1,2,2,413,2,103,334,95359,1,1,95359
115,0,209.20499999999998,627.615,1,1,0,2,5,2,412,3,51,337,95360,1,1,95360
115,0,72.25,289.0,0,0,0,1,2,2,411,11,2,338,95361,1,1,95361
17,0,209.20499999999998,836.8199999999999,1,0,0,1,5,2,411,11,95,331,95362,1,1,95362
47,0,85.0,340.0,0,0,0,1,2,2,411,11,2,389,95363,1,1,95363
47,0,85.0,340.0,0,0,0,1,2,2,411,11,2,389,95364,1,1,95364
0,0,142.92,571.68,0,0,0,1,2,2,411,11,13,337,95365,1,1,95365
3,0,98.56,394.24,1,0,0,1,2,2,411,11,103,334,95366,1,1,95366
142,0,95.79,478.95000000000005,1,1,0,1,2,2,410,12,162,331,95367,1,1,95367
130,0,100.8,201.6,1,0,0,1,2,2,413,2,2,331,95368,1,1,95368
142,0,95.79,478.95000000000005,1,0,0,1,6,2,410,12,162,331,95369,1,1,95369
130,0,109.8,219.6,1,0,0,1,2,2,413,2,27,331,95370,1,1,95370
12,0,164.0,328.0,3,3,0,2,3,2,413,2,15,331,95371,1,1,95371
172,0,102.3,306.9,0,0,0,5,2,2,412,3,2,331,95372,1,1,95372
172,0,102.3,306.9,0,0,0,5,2,2,412,3,2,331,95373,1,1,95373
2,0,164.0,328.0,1,1,0,2,7,2,413,2,13,331,95374,1,1,95374
125,0,90.95,90.95,1,0,0,5,2,2,414,1,2,1,95375,1,1,95375
47,0,129.99,779.94,1,0,0,1,3,2,409,6,2,334,95376,1,1,95376
48,0,122.22,488.88,0,0,0,1,3,2,411,11,2,369,95377,1,1,95377
34,0,85.0,425.0,0,0,0,1,2,2,410,12,2,389,95378,1,1,95378
213,0,106.75,533.75,1,0,0,2,4,2,410,12,2,337,95379,1,1,95379
190,0,109.25,437.0,1,1,0,1,2,2,411,11,2,331,95380,1,1,95380
17,0,209.20499999999998,418.40999999999997,0,1,0,1,5,2,413,2,41,337,95381,1,1,95381
0,0,92.98,92.98,0,0,0,2,2,2,414,1,129,406,95382,1,1,95382
133,0,70.04,350.20000000000005,2,0,0,1,2,2,410,12,103,333,95383,1,1,95383
133,0,70.04,350.20000000000005,2,0,0,1,2,2,410,12,103,333,95384,1,1,95384
189,0,109.77,768.39,2,2,0,1,2,2,409,7,13,331,95385,1,1,95385
33,0,207.9,623.7,2,0,0,1,5,2,413,3,12,331,95386,1,1,95386
146,0,116.23,813.61,3,0,0,1,2,2,409,7,13,331,95387,1,1,95387
10,0,160.16,800.8,1,0,0,1,4,2,411,5,11,334,95388,1,1,95388
37,0,105.33,526.65,1,0,0,1,2,2,411,5,103,334,95389,1,1,95389
137,0,102.73,719.11,1,0,0,1,2,2,409,7,2,331,95390,1,1,95390
197,0,72.25,216.75,1,0,0,6,2,2,413,3,2,336,95391,1,1,95391
41,0,145.1,435.29999999999995,0,1,0,5,2,2,413,3,2,331,95392,1,1,95392
41,0,177.3,531.9000000000001,1,0,0,5,4,2,413,3,13,331,95393,1,1,95393
197,0,72.25,216.75,1,0,0,5,2,2,413,3,2,336,95394,1,1,95394
139,0,90.0,360.0,1,1,0,1,2,2,412,4,2,337,95395,1,1,95395
126,0,121.13,363.39,0,0,0,1,2,2,413,3,15,337,95396,1,1,95396
211,0,121.55,607.75,2,1,0,1,4,2,411,5,13,331,95397,1,1,95397
207,0,99.45,397.8,1,1,0,1,2,2,412,4,2,331,95398,1,1,95398
142,0,99.3,297.9,0,2,0,1,2,2,413,3,2,331,95399,1,1,95399
142,0,108.3,324.9,0,2,0,1,2,2,413,3,2,331,95400,1,1,95400
142,0,99.3,297.9,0,2,0,1,2,2,413,3,2,331,95401,1,1,95401
142,0,99.3,297.9,0,2,0,1,2,2,413,3,2,331,95402,1,1,95402
129,0,128.7,257.4,0,0,0,1,4,2,414,2,13,331,95403,1,1,95403
43,0,152.1,760.5,0,0,0,1,3,2,411,5,2,331,95404,1,1,95404
142,0,108.3,324.9,0,2,0,1,2,2,413,3,2,331,95405,1,1,95405
129,0,118.8,237.6,0,0,0,1,2,2,414,2,15,331,95406,1,1,95406
129,0,109.8,219.6,0,0,0,1,2,2,414,2,15,331,95407,1,1,95407
129,0,137.7,275.4,0,0,0,1,4,2,414,2,13,331,95408,1,1,95408
16,0,209.20499999999998,627.615,2,0,0,1,5,2,413,3,51,337,95409,1,1,95409
1,0,139.0,139.0,1,0,0,1,2,2,415,1,103,173,95410,1,1,95410
215,0,99.45,696.15,0,0,0,1,2,2,409,7,13,331,95411,1,1,95411
12,0,164.0,164.0,1,0,0,1,2,2,415,1,7,331,95412,1,1,95412
159,0,112.5,112.5,0,0,0,1,3,2,415,1,55,331,95413,1,1,95413
17,0,165.0,495.0,1,0,0,1,2,2,413,3,13,331,95414,1,1,95414
154,0,72.25,72.25,0,1,0,1,2,2,415,1,2,336,95415,1,1,95415
11,0,209.20499999999998,627.615,1,0,0,1,8,2,413,3,11,334,95416,1,1,95416
171,0,128.7,128.7,2,0,0,1,4,2,415,1,7,331,95417,1,1,95417
143,0,85.5,85.5,0,0,0,1,2,2,415,1,103,331,95418,1,1,95418
107,0,142.2,284.4,0,0,0,1,2,2,414,2,15,331,95419,1,1,95419
3,0,125.67,377.01,1,0,0,1,2,2,413,3,103,217,95420,1,1,95420
46,0,168.3,504.90000000000003,2,0,0,1,4,2,413,3,13,331,95421,1,1,95421
159,0,85.5,85.5,0,0,0,1,2,2,415,1,255,331,95422,1,1,95422
5,0,155.0,775.0,2,0,0,1,2,2,411,5,13,331,95423,1,1,95423
177,0,82.88,331.52,0,0,0,1,2,2,413,4,103,331,95424,1,1,95424
0,0,168.3,168.3,2,1,0,1,19,2,416,1,12,331,95425,1,1,95425
40,0,149.4,747.0,0,0,0,1,2,2,412,29,13,331,95426,1,1,95426
40,0,149.4,747.0,0,0,0,1,2,2,412,29,13,331,95427,1,1,95427
178,0,93.08,372.32,1,0,0,1,2,2,413,4,2,331,95428,1,1,95428
135,0,72.42,434.52,0,0,0,1,2,2,411,27,2,375,95429,1,1,95429
150,0,109.8,109.8,1,0,0,1,2,2,416,1,13,331,95430,1,1,95430
150,0,109.8,109.8,1,0,0,1,2,2,416,1,13,331,95431,1,1,95431
85,0,165.3,991.8000000000001,0,0,0,1,4,2,411,27,13,331,95432,1,1,95432
80,0,99.1,99.1,1,0,0,1,4,2,416,1,2,334,95433,1,1,95433
201,0,121.5,364.5,1,1,0,1,6,2,414,3,23,331,95434,1,1,95434
200,0,187.5,750.0,1,1,0,1,4,2,413,4,5,331,95435,1,1,95435
42,0,168.3,841.5,0,0,0,1,4,2,412,29,13,331,95436,1,1,95436
9,0,137.0,274.0,0,0,0,2,2,2,415,2,103,331,95437,1,1,95437
143,0,100.0,300.0,0,0,0,5,2,2,414,3,2,52,95438,1,1,95438
112,0,92.65,370.6,2,0,0,1,2,2,413,4,6,344,95439,1,1,95439
143,0,100.0,300.0,0,0,0,5,2,2,414,3,2,52,95440,1,1,95440
143,0,90.0,270.0,0,1,0,5,1,2,414,3,2,52,95441,1,1,95441
143,0,100.0,300.0,0,0,0,5,2,2,414,3,2,52,95442,1,1,95442
143,0,90.0,270.0,0,1,0,5,1,2,414,3,2,52,95443,1,1,95443
143,0,100.0,300.0,0,0,0,5,2,2,414,3,2,52,95444,1,1,95444
143,0,100.0,300.0,0,0,0,5,2,2,414,3,2,52,95445,1,1,95445
158,0,94.5,283.5,0,0,0,1,2,2,414,3,103,331,95446,1,1,95446
192,49,100.0,300.0,0,1,0,5,2,2,414,3,2,52,95447,1,1,95447
143,0,100.0,300.0,0,0,0,5,2,2,414,3,2,52,95448,1,1,95448
143,0,100.0,300.0,0,0,0,5,2,2,414,3,2,52,95449,1,1,95449
175,0,123.68,494.72,0,0,0,1,4,2,413,4,2,331,95450,1,1,95450
256,0,72.25,144.5,1,0,0,1,2,2,415,2,2,336,95451,1,1,95451
178,0,96.3,288.9,0,0,0,1,2,2,414,3,2,331,95452,1,1,95452
143,0,100.0,300.0,0,0,0,5,2,2,414,3,2,52,95453,1,1,95453
197,0,112.0,336.0,0,0,0,1,2,2,414,3,2,341,95454,1,1,95454
143,0,100.0,300.0,0,0,0,5,2,2,414,3,2,52,95455,1,1,95455
137,0,96.3,192.6,0,0,0,1,2,2,415,2,2,331,95456,1,1,95456
143,0,100.0,300.0,0,0,0,5,2,2,414,3,2,52,95457,1,1,95457
143,0,94.59,283.77,0,1,0,5,1,2,414,3,2,526,95458,1,1,95458
143,0,100.0,300.0,0,0,0,5,2,2,414,3,2,52,95459,1,1,95459
256,0,72.25,144.5,1,0,0,1,2,2,415,2,2,336,95460,1,1,95460
143,0,100.0,300.0,0,0,0,5,2,2,414,3,2,52,95461,1,1,95461
14,0,90.0,270.0,0,1,0,6,1,2,414,3,2,52,95462,1,1,95462
155,0,143.07,286.14,2,0,0,1,5,2,415,2,12,334,95463,1,1,95463
143,0,100.0,300.0,0,0,0,5,2,2,414,3,2,52,95464,1,1,95464
143,0,100.0,300.0,1,0,0,5,2,2,414,3,2,52,95465,1,1,95465
256,0,72.25,144.5,1,0,0,2,2,2,415,2,2,336,95466,1,1,95466
143,0,100.0,300.0,0,0,0,5,2,2,414,3,2,52,95467,1,1,95467
143,0,100.0,300.0,0,0,0,5,2,2,414,3,2,52,95468,1,1,95468
143,0,100.0,300.0,0,0,0,5,2,2,414,3,2,52,95469,1,1,95469
143,0,100.0,300.0,0,0,0,5,2,2,414,3,2,52,95470,1,1,95470
115,0,131.4,657.0,2,0,0,1,2,2,412,29,131,331,95471,1,1,95471
136,0,90.9,181.8,0,0,0,1,1,2,415,2,2,331,95472,1,1,95472
77,0,108.65,543.25,2,1,0,2,1,2,412,29,25,49,95473,1,1,95473
136,0,90.9,181.8,0,0,0,1,1,2,415,2,2,331,95474,1,1,95474
48,0,149.4,597.6,1,1,0,1,1,2,413,4,13,331,95475,1,1,95475
48,0,168.3,673.2,1,0,0,1,4,2,413,4,13,331,95476,1,1,95476
95,0,131.4,394.20000000000005,1,0,0,1,2,2,414,3,13,331,95477,1,1,95477
181,0,162.15,810.75,2,1,0,2,3,2,412,29,25,331,95478,1,1,95478
136,0,90.9,181.8,0,0,0,1,1,2,415,2,2,331,95479,1,1,95479
143,0,90.0,270.0,0,0,0,5,1,2,414,3,2,52,95480,1,1,95480
143,0,90.0,270.0,0,0,0,5,1,2,414,3,2,52,95481,1,1,95481
192,49,100.0,300.0,0,0,0,5,2,2,414,3,2,52,95482,1,1,95482
143,0,100.0,300.0,0,0,0,5,2,2,414,3,2,52,95483,1,1,95483
5,0,149.0,298.0,2,0,0,2,2,2,415,2,2,331,95484,1,1,95484
141,0,72.25,216.75,0,1,0,1,2,2,414,3,2,383,95485,1,1,95485
177,0,82.88,331.52,0,0,0,1,2,2,413,4,103,331,95486,1,1,95486
177,0,93.08,372.32,1,0,0,1,2,2,413,4,2,331,95487,1,1,95487
136,0,90.9,181.8,0,0,0,1,1,2,415,2,2,331,95488,1,1,95488
0,0,140.0,140.0,0,1,0,1,1,2,416,1,23,1,95489,1,1,95489
5,0,129.0,258.0,1,0,0,1,2,2,415,2,103,331,95490,1,1,95490
3,0,169.0,338.0,1,0,0,1,2,2,415,2,2,331,95491,1,1,95491
205,0,92.01,736.08,1,0,0,1,2,2,409,16,2,331,95492,1,1,95492
30,0,137.52,412.56000000000006,0,0,0,1,2,2,414,3,6,369,95493,1,1,95493
256,0,72.25,144.5,1,0,0,1,2,2,415,2,2,336,95494,1,1,95494
172,0,109.8,329.4,0,0,0,5,2,2,414,3,13,331,95495,1,1,95495
172,0,137.7,413.09999999999997,1,0,0,5,4,2,414,3,2,331,95496,1,1,95496
136,0,90.9,181.8,1,0,0,1,1,2,415,2,2,331,95497,1,1,95497
110,0,205.38,1437.6599999999999,2,0,0,1,5,2,410,7,11,334,95498,1,1,95498
122,0,198.9,596.7,2,1,0,1,5,2,414,3,95,331,95499,1,1,95499
143,0,100.0,300.0,1,0,0,5,2,2,414,3,2,52,95500,1,1,95500
58,0,85.0,340.0,1,0,0,2,2,2,413,4,2,389,95501,1,1,95501
8,0,99.46,596.76,1,0,0,1,2,2,411,27,13,334,95502,1,1,95502
112,0,92.65,370.6,2,0,0,1,2,2,413,4,6,344,95503,1,1,95503
186,0,137.7,137.7,0,0,0,1,4,2,416,1,15,331,95504,1,1,95504
7,0,134.0,268.0,0,0,0,1,1,2,416,22,2,331,95505,1,1,95505
167,0,90.9,272.70000000000005,0,0,0,1,2,2,415,14,2,331,95506,1,1,95506
167,0,96.3,288.9,0,0,0,1,1,2,415,14,2,331,95507,1,1,95507
7,0,124.67,374.01,1,0,0,2,2,2,415,14,103,331,95508,1,1,95508
11,0,109.0,109.0,0,2,0,1,2,2,417,23,103,1,95509,1,1,95509
193,0,90.0,180.0,1,0,0,1,2,2,416,22,2,337,95510,1,1,95510
11,0,100.0,100.0,0,2,0,1,2,2,417,23,103,1,95511,1,1,95511
186,0,112.5,112.5,0,0,0,1,3,2,417,23,2,331,95512,1,1,95512
131,0,128.7,514.8,1,1,0,1,4,2,414,11,13,331,95513,1,1,95513
1,0,174.0,522.0,1,0,0,1,1,2,415,14,13,331,95514,1,1,95514
53,0,161.78,647.12,1,0,0,1,4,2,414,11,13,331,95515,1,1,95515
155,0,85.5,256.5,2,0,0,1,2,2,415,14,103,331,95516,1,1,95516
230,0,158.95,635.8,0,0,0,1,5,2,414,11,12,331,95517,1,1,95517
4,0,155.6,466.79999999999995,1,2,0,1,4,2,415,14,13,527,95518,1,1,95518
5,0,96.76,290.28000000000003,1,0,0,2,2,2,415,14,103,334,95519,1,1,95519
40,0,109.8,109.8,0,0,0,1,2,2,417,23,2,331,95520,1,1,95520
8,0,112.0,112.0,2,0,0,1,7,2,417,23,2,49,95521,1,1,95521
74,0,135.9,135.9,0,0,0,1,2,2,417,23,27,331,95522,1,1,95522
287,0,76.72,383.6,0,1,0,1,2,2,413,5,162,1,95523,1,1,95523
29,0,150.8,452.40000000000003,1,2,0,1,2,2,415,14,13,331,95524,1,1,95524
3,0,195.0,585.0,2,0,0,1,2,2,415,14,6,337,95525,1,1,95525
180,0,88.77,177.54,0,1,0,5,2,2,416,22,162,331,95526,1,1,95526
178,0,88.77,177.54,0,0,0,5,6,2,416,22,162,331,95527,1,1,95527
158,0,90.95,363.8,1,0,0,1,2,2,414,11,2,331,95528,1,1,95528
203,0,72.25,216.75,0,0,0,5,2,2,415,14,2,446,95529,1,1,95529
203,0,72.25,216.75,0,0,0,5,2,2,415,14,2,446,95530,1,1,95530
0,0,149.0,149.0,0,0,0,1,2,2,417,23,2,1,95531,1,1,95531
80,0,131.4,262.8,2,0,0,1,2,2,416,22,2,331,95532,1,1,95532
108,0,150.3,300.6,3,0,0,1,4,2,416,22,13,331,95533,1,1,95533
100,0,150.3,601.2,1,0,0,1,4,2,414,11,13,331,95534,1,1,95534
204,0,73.65,220.95000000000002,0,0,0,1,2,2,415,14,2,333,95535,1,1,95535
30,0,179.25,1075.5,1,0,0,1,2,2,412,27,5,331,95536,1,1,95536
0,0,149.0,298.0,0,0,0,1,2,2,416,22,111,331,95537,1,1,95537
47,0,163.95,983.6999999999999,0,0,0,1,4,2,412,27,13,331,95538,1,1,95538
92,0,117.9,353.70000000000005,2,0,0,1,2,2,415,14,2,331,95539,1,1,95539
131,0,137.7,413.09999999999997,2,0,0,1,4,2,415,14,15,331,95540,1,1,95540
144,0,112.8,676.8,1,0,0,1,2,2,412,27,13,331,95541,1,1,95541
3,0,110.8,443.2,1,0,0,1,2,2,414,11,13,334,95542,1,1,95542
143,0,112.45,449.8,0,0,0,1,2,2,414,11,5,338,95543,1,1,95543
122,0,81.26,650.08,2,0,0,5,2,2,410,28,27,363,95544,1,1,95544
122,0,105.9,847.2,0,0,0,1,4,2,410,28,27,338,95545,1,1,95545
122,0,72.26,578.08,2,0,0,5,2,2,410,28,2,363,95546,1,1,95546
156,0,87.3,436.5,1,0,0,1,2,2,413,5,103,331,95547,1,1,95547
213,0,123.25,739.5,0,1,0,5,2,2,412,27,25,331,95548,1,1,95548
213,0,123.25,739.5,0,1,0,5,2,2,412,27,25,331,95549,1,1,95549
49,0,109.8,109.8,0,0,0,1,2,2,417,23,2,331,95550,1,1,95550
217,0,168.3,336.6,1,0,0,1,5,2,416,22,12,331,95551,1,1,95551
52,0,99.0,99.0,3,0,0,1,2,2,417,23,103,331,95552,1,1,95552
52,0,99.0,99.0,0,0,0,1,2,2,417,23,103,331,95553,1,1,95553
115,0,82.45,577.15,0,0,0,1,2,2,411,7,13,336,95554,1,1,95554
287,0,90.1,450.5,1,0,0,1,3,2,413,5,2,1,95555,1,1,95555
10,0,136.67,410.01,1,0,0,1,2,2,415,14,2,331,95556,1,1,95556
47,0,99.0,99.0,0,0,0,1,2,2,417,23,2,337,95557,1,1,95557
155,0,96.12,672.84,1,2,0,1,2,2,411,7,2,331,95558,1,1,95558
4,0,139.0,139.0,1,0,0,2,2,2,417,23,2,331,95559,1,1,95559
3,0,80.0,80.0,0,0,0,1,1,2,417,23,2,381,95560,1,1,95560
142,0,68.8,481.59999999999997,1,0,0,1,2,2,411,7,103,334,95561,1,1,95561
287,0,90.1,450.5,1,0,0,1,3,2,413,5,2,1,95562,1,1,95562
287,0,76.71,383.54999999999995,0,1,0,1,2,2,413,5,162,1,95563,1,1,95563
53,0,140.7,422.09999999999997,0,0,0,1,2,2,415,14,13,331,95564,1,1,95564
196,0,97.75,488.75,1,0,0,1,2,2,413,5,2,331,95565,1,1,95565
32,0,99.0,99.0,1,0,0,1,2,2,417,23,103,331,95566,1,1,95566
213,0,127.5,382.5,1,0,0,2,5,2,415,14,12,354,95567,1,1,95567
211,0,90.95,363.8,0,0,0,1,2,2,414,11,2,331,95568,1,1,95568
1,0,209.20499999999998,418.40999999999997,1,2,0,1,5,2,416,22,24,337,95569,1,1,95569
7,0,147.73,443.18999999999994,0,0,0,1,1,2,415,14,6,424,95570,1,1,95570
139,0,107.87,755.09,1,0,0,2,2,2,411,7,2,331,95571,1,1,95571
224,0,90.95,636.65,1,0,0,1,2,2,412,7,2,217,95572,1,1,95572
170,0,103.7,518.5,1,0,0,1,2,2,414,12,13,331,95573,1,1,95573
138,0,96.3,288.9,1,0,0,1,2,2,416,20,2,331,95574,1,1,95574
193,0,95.2,380.8,0,0,0,1,2,2,415,15,2,331,95575,1,1,95575
31,0,103.05,206.1,0,0,0,1,2,2,417,24,103,331,95576,1,1,95576
152,0,98.87,692.09,0,0,0,1,2,2,412,7,2,331,95577,1,1,95577
42,0,162.5,1462.5,2,0,0,2,4,2,410,25,13,331,95578,1,1,95578
167,0,96.9,872.1,2,0,0,1,4,2,410,25,2,338,95579,1,1,95579
41,0,157.28,629.12,0,0,0,1,4,2,415,15,13,331,95580,1,1,95580
128,0,85.5,171.0,0,0,0,1,2,2,417,24,103,331,95581,1,1,95581
109,0,68.0,272.0,0,0,0,1,1,2,415,15,2,425,95582,1,1,95582
20,0,85.0,85.0,1,0,0,1,2,2,418,23,2,338,95583,1,1,95583
20,0,85.0,85.0,1,0,0,1,2,2,418,23,2,338,95584,1,1,95584
65,0,134.0,536.0,1,0,0,6,2,2,415,15,2,528,95585,1,1,95585
88,0,152.87,1070.0900000000001,0,0,0,1,4,2,412,7,13,331,95586,1,1,95586
187,0,112.5,112.5,0,1,0,1,3,2,418,23,23,331,95587,1,1,95587
216,0,96.3,288.9,2,0,0,5,2,2,416,20,2,331,95588,1,1,95588
216,0,128.7,386.09999999999997,2,0,0,5,4,2,416,20,13,331,95589,1,1,95589
9,0,176.42,882.0999999999999,2,0,0,1,6,2,414,12,5,217,95590,1,1,95590
197,0,97.02,679.14,1,0,0,1,2,2,412,7,2,331,95591,1,1,95591
48,0,184.26,921.3,2,0,0,1,3,2,414,12,11,334,95592,1,1,95592
197,0,112.32,786.24,2,0,0,1,3,2,412,7,23,331,95593,1,1,95593
4,0,119.0,119.0,1,1,0,1,2,2,418,23,103,331,95594,1,1,95594
56,0,162.0,648.0,2,0,0,1,4,2,415,15,13,331,95595,1,1,95595
6,0,120.5,241.0,0,0,0,2,3,2,417,24,13,341,95596,1,1,95596
185,0,84.82,424.09999999999997,0,2,0,1,6,2,414,12,162,331,95597,1,1,95597
188,0,84.82,424.09999999999997,1,3,0,1,5,2,414,12,162,331,95598,1,1,95598
42,0,140.58,702.9000000000001,0,0,0,1,2,2,414,12,13,331,95599,1,1,95599
100,0,150.3,601.2,1,0,0,1,4,2,415,15,13,331,95600,1,1,95600
1,0,149.0,298.0,1,1,0,2,2,2,417,24,2,1,95601,1,1,95601
31,0,129.6,907.1999999999999,1,0,0,1,2,2,412,7,2,331,95602,1,1,95602
166,0,128.7,128.7,0,0,0,1,4,2,418,23,13,331,95603,1,1,95603
231,0,96.9,678.3000000000001,2,0,0,1,4,2,412,7,2,338,95604,1,1,95604
231,0,96.9,678.3000000000001,2,0,0,1,4,2,412,7,2,338,95605,1,1,95605
37,0,111.6,223.2,0,0,0,2,4,2,417,24,2,338,95606,1,1,95606
130,0,109.8,329.4,2,0,0,1,2,2,416,20,13,331,95607,1,1,95607
8,0,127.0,254.0,1,0,0,1,2,2,417,24,103,331,95608,1,1,95608
192,0,126.65,633.25,1,1,0,1,4,2,414,12,13,337,95609,1,1,95609
130,0,85.5,256.5,2,0,0,1,2,2,416,20,103,331,95610,1,1,95610
15,0,130.0,260.0,1,0,0,2,2,2,417,24,2,331,95611,1,1,95611
158,0,90.95,454.75,0,0,0,1,2,2,414,12,2,331,95612,1,1,95612
3,0,117.26,703.5600000000001,2,1,0,1,2,2,413,6,2,337,95613,1,1,95613
198,0,72.25,361.25,0,0,0,5,2,2,414,12,2,338,95614,1,3,95614
153,0,96.3,385.2,0,0,0,1,2,2,415,15,2,331,95615,1,1,95615
65,0,134.0,536.0,0,0,0,6,2,2,415,15,2,528,95616,1,1,95616
179,0,82.18,328.72,0,1,0,1,2,2,415,15,2,334,95617,1,1,95617
5,0,114.92,344.76,0,0,0,1,2,2,416,20,2,1,95618,1,1,95618
180,0,96.3,192.6,0,0,0,1,2,2,417,24,2,331,95619,1,1,95619
224,0,72.76,582.08,0,0,0,1,2,2,411,28,2,333,95620,1,1,95620
96,0,63.75,191.25,0,0,0,1,2,2,416,20,103,383,95621,1,1,95621
6,0,67.0,134.0,1,0,0,2,1,2,417,24,27,8,95622,1,1,95622
8,0,65.0,65.0,1,0,0,2,1,2,456,1,2,8,95623,1,1,95623
9,0,67.0,134.0,1,0,0,2,1,2,463,2,27,8,95624,1,1,95624
3,0,67.0,134.0,1,0,0,2,1,2,473,24,34,8,95625,1,1,95625
5,0,67.0,67.0,1,0,0,2,1,2,488,23,34,8,95626,1,1,95626
7,0,67.0,67.0,1,0,0,6,1,2,497,1,27,8,95627,1,1,95627
3,0,65.0,65.0,1,0,0,2,1,2,504,1,2,8,95628,1,1,95628
12,0,67.0,134.0,1,0,0,2,1,2,518,2,2,8,95629,1,1,95629
1,0,67.0,201.0,1,0,0,2,1,2,530,3,27,8,95630,1,1,95630
5,0,65.0,130.0,1,0,0,2,2,2,552,2,2,8,95631,1,1,95631
40,0,153.6,460.79999999999995,3,0,0,1,4,2,416,20,13,331,95632,1,1,95632
